"","log2FoldChange","logCPM","LR","pvalue","padj","identifier","gene","tax_id","GeneID","LocusTag","chromosome","map_location","description","type","Symbol_autho","name","status","other"
"1321",-0.299965118483621,7.3211875178577,3.47520661427512,0.0622949421559628,1,"ENSG00000186998","EMID1",9606,129080,"CTA-984G1.2","22","22q12.2","EMI domain containing 1","protein-coding","EMID1","EMI domain containing 1","O","EMI domain-containing protein 1|emilin a"
"1322",0.436043015247338,-1.95108313556316,2.24349607580455,0.134177305700714,1,"ENSG00000236958","RP11-264A11.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1323",0.206288107887725,2.13674832623783,0.790454094612954,0.373962852583836,1,"ENSG00000263305","AP005530.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1324",-0.770591180912228,-1.95147491180656,5.2616754729513,0.0218000224499743,1,"ENSG00000228289","RP4-640E24.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1325",0,-1.97480200150664,0,1,1,"ENSG00000199525","RNA5SP295",9606,100873548,"NULL","9","NULL","RNA, 5S ribosomal pseudogene 295","rRNA","RNA5SP295","RNA, 5S ribosomal pseudogene 295","O","NULL"
"1326",-0.323083066385745,6.94486739405255,26.0958513828693,3.24881313789804e-07,0.00259742610374948,"ENSG00000107077","KDM4C",9606,23081,"RP11-169L18.1","9","9p24.1","lysine (K)-specific demethylase 4C","protein-coding","KDM4C","lysine (K)-specific demethylase 4C","O","GASC-1 protein|JmjC domain-containing hi"
"1327",-0.0295661304632845,-0.936020460006329,0.00309610933337012,0.95562645272151,1,"ENSG00000231405","CTA-992D9.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1328",0.381329986184331,-1.95458096998181,1.92765287347345,0.165015461227986,1,"ENSG00000227874","GRAMD4P1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1329",0,-1.97480200150664,0,1,1,"ENSG00000207444","SNORD56B",9606,319139,"NULL","14","14q24.2","small nucleolar RNA, C/D box 56B","snoRNA","SNORD56B","small nucleolar RNA, C/D box 56B","O","NULL"
"1330",1.31348797320796,7.03228968156953,34.5303901984375,4.19647985221551e-09,3.50741786048172e-05,"ENSG00000187486","KCNJ11",9606,3767,"NULL","11","11p15.1","potassium inwardly-rectifying channel, subfamily J, member 11","protein-coding","KCNJ11","potassium inwardly-rectifying channel, subfamily J, member 11","O","ATP-sensitive inward rectifier potassium"
"1331",0.329614048074384,-1.95607053625275,1.61441521218335,0.203872268268841,1,"ENSG00000233497","HNRNPA1P60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1332",-0.678279644266331,10.4616790976574,65.5272084524663,5.73171594581539e-16,5.22560542779989e-12,"ENSG00000272325","NUDT3",9606,11165,"NULL","6","6p21.2","nudix (nucleoside diphosphate linked moiety X)-type motif 3","protein-coding","NUDT3","nudix (nucleoside diphosphate linked moiety X)-type motif 3","O","diadenosine 5',5'''-P1,P6-hexaphosphate "
"1333",0.0118380202143507,5.25766806491308,0.0440253146044256,0.833806521909936,1,"ENSG00000181896","ZNF101",9606,94039,"NULL","19","19p13.11","zinc finger protein 101","protein-coding","ZNF101","zinc finger protein 101","O","zinc finger protein 101 (Y2)|zinc finger"
"1334",0.708371216803288,7.33547643266898,207.147249871524,5.7580424939163e-47,5.70218948172531e-43,"ENSG00000068438","FTSJ1",9606,24140,"JM23","X","Xp11.23","FtsJ RNA methyltransferase homolog 1 (E. coli)","protein-coding","FTSJ1","FtsJ RNA methyltransferase homolog 1 (E. coli)","O","2'-O-ribose RNA methyltransferase TRM7 h"
"1335",0,-1.97480200150664,0,1,1,"ENSG00000263692","AC091320.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1336",0.0607359885892136,6.61398982973034,0.660739821477904,0.416298879939444,1,"ENSG00000104472","CHRAC1",9606,54108,"NULL","8","8q24.3","chromatin accessibility complex 1","protein-coding","CHRAC1","chromatin accessibility complex 1","O","DNA polymerase epsilon subunit p15|chrom"
"1337",0.141321694003471,-1.96715100103586,0.647579607375114,0.42097936451052,1,"ENSG00000237555","RP5-862K6.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1338",0,-1.97480200150664,0,1,1,"ENSG00000278775","pRNA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1339",-0.760436132677645,-1.72916744290382,4.1772825554859,0.0409693413820028,1,"ENSG00000235335","AC016723.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1340",-0.236367241198954,-1.96225826444457,0.630550785489952,0.427153354143333,1,"ENSG00000254202","RP11-120I21.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1341",0.806746864052428,8.81292827846858,119.300995094136,8.99847845056428e-28,8.66193535651318e-24,"ENSG00000147475","ERLIN2",9606,11160,"UNQ2441","8","8p11.2","ER lipid raft associated 2","protein-coding","ERLIN2","ER lipid raft associated 2","O","SPFH domain family, member 2|endoplasmic"
"1342",0,-1.97480200150664,0,1,1,"ENSG00000200852","RNA5SP499",9606,100873550,"NULL","X","NULL","RNA, 5S ribosomal pseudogene 499","rRNA","RNA5SP499","RNA, 5S ribosomal pseudogene 499","O","NULL"
"1343",0,-1.97480200150664,0,1,1,"ENSG00000252158","SNORA72",9606,26775,"NULL","8","8q22","small nucleolar RNA, H/ACA box 72","snoRNA","SNORA72","small nucleolar RNA, H/ACA box 72","O","NULL"
"1344",-0.741653754932991,-1.68694492244087,3.36364775505578,0.0666502810142808,1,"ENSG00000266149","RP11-789C17.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1345",0.0417378495446511,5.72363713378963,0.203652008024534,0.651789059318875,1,"ENSG00000213123","TCTEX1D2",9606,255758,"NULL","3","3q29","Tctex1 domain containing 2","protein-coding","TCTEX1D2","Tctex1 domain containing 2","O","tctex1 domain-containing protein 2"
"1346",-1.89645967097266,1.47396673196881,79.4766832490603,4.87950043328399e-19,4.53012820226086e-15,"ENSG00000186481","ANKRD20A5P",9606,440482,"NULL","18","18p11.21","ankyrin repeat domain 20 family, member A5, pseudogene","pseudo","ANKRD20A5P","ankyrin repeat domain 20 family, member A5, pseudogene","O","NULL"
"1347",-1.49208202316944,-0.271233236271325,50.2660684052283,1.34250914554268e-12,1.18610683008696e-08,"ENSG00000265888","DSCAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1348",0.0731893538720458,-1.97060735979964,0.324203536268479,0.5690923571334,1,"ENSG00000257948","RP11-123M21.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1349",1.008684179967,-1.61504063557352,5.85406514776102,0.0155411110198698,1,"ENSG00000278480","RP5-903E17.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1350",0.321510663159186,-1.92877365648456,0.62192115970327,0.430334265745751,1,"ENSG00000243794","SNRPCP10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1351",-0.10165899619107,-1.95496578079238,0.0915099531839374,0.762266268096877,1,"ENSG00000237982","RP11-815I22.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1352",-1.90652356170062,1.10834640673981,46.4621241365484,9.34066148058692e-12,8.14132054647956e-08,"ENSG00000152785","BMP3",9606,651,"NULL","4","4q21","bone morphogenetic protein 3","protein-coding","BMP3","bone morphogenetic protein 3","O","BMP-3|bone morphogenetic protein 3 (oste"
"1353",0.614907466203847,9.03316598255393,172.294395807756,2.33381657527704e-39,2.29227464023711e-35,"ENSG00000144021","CIAO1",9606,9391,"NULL","2","2q11.2","cytosolic iron-sulfur protein assembly 1","protein-coding","CIAO1","cytosolic iron-sulfur protein assembly 1","O","WD repeat domain 39|WD repeat-containing"
"1354",0.141119155961829,-1.96722603758395,0.647488984099464,0.421011866365557,1,"ENSG00000257503","CYB5AP5",9606,100289051,"NULL","14","14q12","cytochrome b5 type A (microsomal) pseudogene 5","pseudo","CYB5AP5","cytochrome b5 type A (microsomal) pseudogene 5","O","NULL"
"1355",0.265730787435457,-1.96117535700052,1.2892886591661,0.256179083094649,1,"ENSG00000259140","RP11-986E7.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1356",0.432439089869111,3.82797574536177,31.7921622988303,1.71583748365055e-08,0.000141590909150844,"ENSG00000170469","SPATA24",9606,202051,"NULL","5","5q31.2","spermatogenesis associated 24","protein-coding","SPATA24","spermatogenesis associated 24","O","coiled-coil domain containing 161|sperma"
"1357",0,-1.97480200150664,0,1,1,"ENSG00000253310","IGHVIII-76-1",9606,28339,"NULL","14","14q32.33","immunoglobulin heavy variable (III)-76-1 (pseudogene)","pseudo","IGHVIII-76-1","immunoglobulin heavy variable (III)-76-1 (pseudogene)","O","NULL"
"1358",-0.229621038335938,-0.750105411641822,1.09629106101937,0.295081504598241,1,"ENSG00000197046","SIGLEC15",9606,284266,"NULL","18","18q12.3","sialic acid binding Ig-like lectin 15","protein-coding","SIGLEC15","sialic acid binding Ig-like lectin 15","O","CD33 antigen-like 3|CD33 molecule-like 3"
"1359",0.0251702088882766,-0.64048628202955,0.0168623082607553,0.896681186429018,1,"ENSG00000185523","SPATA45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1360",0.302063981126301,2.99120481083287,4.67331803752015,0.0306346870877997,1,"ENSG00000271380","RP11-307C12.12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1361",-1.5714747272023,-1.05867355255289,43.6771436479224,3.87268362996665e-11,3.35219495009913e-07,"ENSG00000274427","RP11-972P1.10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1362",0.127794399627014,-1.94061870590557,0.112564055683933,0.737243667077076,1,"ENSG00000225392","AC016700.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1363",0,-1.97480200150664,0,1,1,"ENSG00000202263","RNA5SP22",9606,100873277,"NULL","1","NULL","RNA, 5S ribosomal pseudogene 22","rRNA","RNA5SP22","RNA, 5S ribosomal pseudogene 22","O","NULL"
"1364",0,-1.97480200150664,0,1,1,"ENSG00000216184","AC048346.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1365",0.970110631490372,6.50952176658287,259.117602994527,2.67213779589238e-58,2.65877710691292e-54,"ENSG00000156697","UTP14A",9606,10813,"RP4-537K23.16-001","X","Xq26.1","UTP14, U3 small nucleolar ribonucleoprotein, homolog A (yeast)","protein-coding","UTP14A","UTP14, U3 small nucleolar ribonucleoprotein, homolog A (yeast)","O","U3 small nucleolar RNA-associated protei"
"1366",0.407848797368028,3.24983768114958,2.45024710173817,0.11750636883881,1,"ENSG00000168398","BDKRB2",9606,624,"NULL","14","14q32.1-q32.2","bradykinin receptor B2","protein-coding","BDKRB2","bradykinin receptor B2","O","B2 bradykinin receptor|BK-2 receptor"
"1367",-0.991437402614064,-1.70071921784115,3.08956755096817,0.0787957465149047,1,"ENSG00000263683","RP4-777O23.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1368",0,-1.97480200150664,0,1,1,"ENSG00000206635","RNU6-1062P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1369",0,-1.97480200150664,0,1,1,"ENSG00000237856","AC062020.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1370",-0.711338283796014,-1.81049177166217,3.24519133130408,0.0716333264460779,1,"ENSG00000225336","HMGB3P1",9606,128872,"NULL","20","20q11.22","high mobility group box 3 pseudogene 1","pseudo","HMGB3P1","high mobility group box 3 pseudogene 1","O","NULL"
"1371",-1.22400327556272,5.59406294618394,31.7857457038177,1.72151545400476e-08,0.000142025024955393,"ENSG00000124302","CHST8",9606,64377,"NULL","19","19q13.1","carbohydrate (N-acetylgalactosamine 4-0) sulfotransferase 8","protein-coding","CHST8","carbohydrate (N-acetylgalactosamine 4-0) sulfotransferase 8","O","GALNAC-4-ST1|GalNAc-4-O-sulfotransferase"
"1372",0,-1.97480200150664,0,1,1,"ENSG00000270725","RP11-383H17.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1373",-0.532569276647897,7.27595850130908,47.8092956748586,4.69759445284652e-12,4.11697177847469e-08,"ENSG00000183597","TANGO2",9606,128989,"NULL","22","22q11.21","transport and golgi organization 2 homolog (Drosophila)","protein-coding","TANGO2","transport and golgi organization 2 homolog (Drosophila)","O","transport and Golgi organization 2 homol"
"1374",0.441001293267482,-1.94918391426284,2.24718172768294,0.13385799429406,1,"ENSG00000253051","SNORA31",9606,677814,"NULL","13","13q14.13","small nucleolar RNA, H/ACA box 31","snoRNA","SNORA31","small nucleolar RNA, H/ACA box 31","O","NULL"
"1375",-0.736399372816395,7.3123177788919,39.3741188666423,3.49904079144767e-10,2.98013304207598e-06,"ENSG00000179776","CDH5",9606,1003,"NULL","16","16q22.1","cadherin 5, type 2 (vascular endothelium)","protein-coding","CDH5","cadherin 5, type 2 (vascular endothelium)","O","7B4 antigen|VE-cadherin|cadherin 5, type"
"1376",-1.29415320801645,-1.93971376067368,13.8489163366865,0.000198110950178047,1,"ENSG00000270764","CTB-152G17.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1377",1.0682276746615,-1.89374774883084,5.09718124269537,0.0239647567613529,1,"ENSG00000159182","PRAC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1378",0.509949163235981,-1.77857774472577,1.44606168193263,0.229160941727467,1,"ENSG00000226661","RP5-1139I1.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1379",0,-1.97480200150664,0,1,1,"ENSG00000281372","AC108485.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1380",0.157825799271419,-1.3191834260846,0.210111436571111,0.646680075196589,1,"ENSG00000205126","ACCSL",9606,390110,"NULL","11","11p11.2","1-aminocyclopropane-1-carboxylate synthase homolog (Arabidopsis)(non-functional)-like","protein-coding","ACCSL","1-aminocyclopropane-1-carboxylate synthase homolog (Arabidopsis)(non-functional)-like","O","1-aminocyclopropane-1-carboxylate syntha"
"1381",0.139253082477981,-1.96791229874917,0.646651997489265,0.421312227158926,1,"ENSG00000227519","CTA-342B11.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1382",1.0383786396745,-0.852847551944956,14.6561655060842,0.000129011938471742,0.932369279335279,"ENSG00000183055","FAM133CP",9606,728640,"NULL","10","10q21.1","family with sequence similarity 133, member A pseudogene","pseudo","FAM133CP","family with sequence similarity 133, member C, pseudogene","O","NULL"
"1383",0,-1.97480200150664,0,1,1,"ENSG00000279056","RP11-643G5.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1384",0,-1.97480200150664,0,1,1,"ENSG00000224134","AC004866.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1385",-0.487921197087085,-1.5335300820078,1.95465095396662,0.1620865464899,1,"ENSG00000254396","RP11-56F10.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1386",0,-1.97480200150664,0,1,1,"ENSG00000250555","CTC-467M3.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1387",-0.333946615195617,-1.94474539241505,0.831487399867989,0.361842784183666,1,"ENSG00000271763","RP11-386M24.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1388",0.352352126042787,2.8379070023598,5.43940143154092,0.0196874150593345,1,"ENSG00000257261","RP11-96H19.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1389",0.073084994569976,-1.97065716447444,0.324180961250788,0.569105807663461,1,"ENSG00000265979","AC017028.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1390",-0.229264703489227,-1.96108495782618,0.624843334031823,0.42925314625304,1,"ENSG00000181371","OR5M8",9606,219484,"NULL","11","11q12.1","olfactory receptor, family 5, subfamily M, member 8","protein-coding","OR5M8","olfactory receptor, family 5, subfamily M, member 8","O","olfactory receptor 5M8|olfactory recepto"
"1391",0.714203828626627,-1.86171796560561,2.22385317325973,0.135893529217479,1,"ENSG00000225444","AC087073.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1392",0.576150368986148,-1.90485449529065,1.72952840636049,0.188471135621504,1,"ENSG00000259309","RP11-19J5.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1393",0,-1.97480200150664,0,1,1,"ENSG00000237225","OR13K1P",9606,402424,"NULL","X","Xq26.2","olfactory receptor, family 13, subfamily K, member 1 pseudogene","pseudo","OR13K1P","olfactory receptor, family 13, subfamily K, member 1 pseudogene","O","NULL"
"1394",0,-1.97480200150664,0,1,1,"ENSG00000281231","Z77249.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1395",0.0708354807825737,-1.97152484002719,0.323678919570677,0.569405091899721,1,"ENSG00000273750","HOXB13-AS1_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1396",-0.0721276417403059,1.35096057753963,0.359674192726743,0.548687236200702,1,"ENSG00000269481","CTD-2521M24.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1397",-0.263134344780716,-1.87704472869946,0.33882117505695,0.5605104535781,1,"ENSG00000235278","ZNF652P1",9606,646592,"NULL","3","3p21.31","zinc finger protein 652 pseudogene 1","pseudo","ZNF652P1","zinc finger protein 652 pseudogene 1","O","NULL"
"1398",-0.835902948528678,1.67606433310736,16.3335326078071,5.31156960807573e-05,0.391834489987746,"ENSG00000272991","AF129408.17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1399",0.754085641024227,6.28391367240409,142.127802422805,9.11877902812867e-33,8.87621950598044e-29,"ENSG00000196449","YRDC",9606,79693,"NULL","1","1p34.3","yrdC domain containing (E. coli)","protein-coding","YRDC","yrdC domain containing (E. coli)","O","dopamine receptor interacting protein 3|"
"1400",0.245735382301187,6.29787842709615,9.93257438925832,0.00162379270551879,1,"ENSG00000181894","ZNF329",9606,79673,"NULL","19","19q13.43","zinc finger protein 329","protein-coding","ZNF329","zinc finger protein 329","O","NULL"
"1401",-1.17091257463549,-1.91806352293407,9.55190083856515,0.00199742465491589,1,"ENSG00000253693","CTC-535M15.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1402",0.740261857512431,7.37634233431719,141.763224718497,1.09560465284894e-32,1.06624244815259e-28,"ENSG00000153066","TXNDC11",9606,51061,"NULL","16","16p13.13","thioredoxin domain containing 11","protein-coding","TXNDC11","thioredoxin domain containing 11","O","EF-hand binding protein 1|EF-hand-bindin"
"1403",0.141094779960843,-1.96720715723996,0.647473615022744,0.421017378825565,1,"ENSG00000227842","AC093166.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1404",-3.0058650498051,1.87717712959186,12.4825623814948,0.00041076836677649,1,"ENSG00000278599","TBC1D3E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1405",1.57276153956159,6.68706767055011,134.341888590668,4.59927300917624e-31,4.45807532779453e-27,"ENSG00000253276","CCDC71L",9606,168455,"NULL","7","7q22.3","coiled-coil domain containing 71-like","protein-coding","CCDC71L","coiled-coil domain containing 71-like","O","coiled-coil domain-containing protein 71"
"1406",0,-1.97480200150664,0,1,1,"ENSG00000281666","AC104162.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1407",0,-1.97480200150664,0,1,1,"ENSG00000256658","RP11-180M15.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1408",0.177889987968992,7.16640887519282,14.1845481990803,0.000165725862350511,1,"ENSG00000101391","CDK5RAP1",9606,51654,"RP5-1187J4.1","20","20q11.21","CDK5 regulatory subunit associated protein 1","protein-coding","CDK5RAP1","CDK5 regulatory subunit associated protein 1","O","CDK5 activator-binding protein C42|CDK5 "
"1409",0.265743359507186,-1.9324713380029,0.460060030765796,0.497595919057781,1,"ENSG00000270324","RP11-180P8.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1410",-0.582576034027471,-1.73362291965152,2.6388369463844,0.104279859503169,1,"ENSG00000257890","RP11-114F10.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1411",-1.38917723620113,-1.8962305464815,12.2769428198182,0.000458588995486965,1,"ENSG00000226978","MAGI2-AS2",9606,100874021,"NULL","7","NULL","MAGI2 antisense RNA 2","miscRNA","MAGI2-AS2","MAGI2 antisense RNA 2","O","NULL"
"1412",-1.56425828814949,-1.6604123973954,20.066320586899,7.48024298532785e-06,0.0571864576228314,"ENSG00000270802","AC005776.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1413",3.04292708233366,-0.385413389904523,118.262286860428,1.51911236813919e-27,1.4613860981499e-23,"ENSG00000220157","HNRNPA1P12",9606,644037,"NULL","5","5q14.1","heterogeneous nuclear ribonucleoprotein A1 pseudogene 12","pseudo","HNRNPA1P12","heterogeneous nuclear ribonucleoprotein A1 pseudogene 12","O","NULL"
"1414",2.26240143725657,3.10651574103231,17.3719792628637,3.07323506036528e-05,0.229355532555061,"ENSG00000257935","LHX5-AS1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1415",-1.82489775093042,-1.7368810627891,27.1849049518723,1.8489666318738e-07,0.00148823324199522,"ENSG00000235191","NUCB1-AS1",9606,100874085,"NULL","19","NULL","NUCB1 antisense RNA 1","miscRNA","NUCB1-AS1","NUCB1 antisense RNA 1","O","NULL"
"1416",0,-1.97480200150664,0,1,1,"ENSG00000281717","AP000797.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1417",-2.44858765610819,-1.02895021557503,16.0992466020167,6.0107943840362e-05,0.442334358721224,"ENSG00000245261","RP3-330M21.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418",-0.556292994333374,4.43516589348724,5.76482407949013,0.0163501217512549,1,"ENSG00000273301","RP11-314B1.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1419",-1.26064634913074,7.81441073131848,79.7782879300246,4.18870443992575e-19,3.89088755424703e-15,"ENSG00000185201","IFITM2",9606,10581,"NULL","11","11p15.5","interferon induced transmembrane protein 2","protein-coding","IFITM2","interferon induced transmembrane protein 2","O","dispanin subfamily A member 2c|interfero"
"1420",-1.58161426369779,-1.90111407942213,17.9944581316028,2.21549013144495e-05,0.166316844167572,"ENSG00000234952","RP11-328K15.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1421",0.0888082183910499,-1.89186931813525,0.035998758796481,0.849518055599838,1,"ENSG00000224370","RP11-814E24.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
