"log2FoldChange","logCPM","LR","pvalue","padj","identifier","gene","chrom","strand","Symbol"
2.68318997005027,-0.195160215926738,65.252509095404,6.58902436005177e-16,6.00194228957116e-12,"ENSG00000232893","IQCA1-AS1","chr2","+","IQCA1-AS1"
-3.36293686943834,2.95548027481366,139.911996712054,2.78264670450365e-32,2.70528912611845e-28,"ENSG00000136698","CFC1","chr2","-","CFC1"
-1.51722672831278,-1.07342132679596,50.3222148273038,1.30464272891544e-12,1.15304324381546e-08,"ENSG00000249850","KRT18P31","chr5","+","KRT18P31"
2.60319468708599,6.60555081655078,34.3635912800179,4.57196445675003e-09,3.82033350006033e-05,"ENSG00000253953","PCDHGB4","chr5","+","PCDHGB4"
1.40369065316339,1.19484388925614,79.4698147085403,4.89649333400802e-19,4.54541476195964e-15,"ENSG00000185839","RP4-592A1.2","chr1","-","RP4-592A1.2"
1.92119159254215,0.581055845133708,49.3209886287186,2.17324793634399e-12,1.91506608150633e-08,"ENSG00000280780","JAKMIP2-AS1","chr5","+","JAKMIP2-AS1"
-1.18558229497455,0.0707844009531046,46.9151397558786,7.41278553804773e-12,6.47210305326947e-08,"ENSG00000249096","RP11-290F5.1","chr4","-","RP11-290F5.1"
1.84723663944308,9.40297354171164,295.309993484928,3.46411488244721e-66,3.45372253779987e-62,"ENSG00000147044","CASK","chrX","-","CASK"
-1.53662049970325,-0.904253227711274,38.5058476716186,5.45898738044267e-10,4.63140489356756e-06,"ENSG00000183128","CALHM3","chr10","-","CALHM3"
4.38669829205031,-0.98856899584369,49.8859948883629,1.62943572905161e-12,1.43802287304552e-08,"ENSG00000233995","KB-67B5.12","chr22","+","KB-67B5.12"
3.18470299827407,8.20133495209557,137.438995958725,9.66678170834488e-32,9.38741171697371e-28,"ENSG00000106018","VIPR2","chr7","-","VIPR2"
-2.24513815536824,8.5477761571712,135.020387574492,3.26795998344822e-31,3.17057477594146e-27,"ENSG00000010282","HHATL","chr3","-","HHATL"
2.05267175347217,0.832496004490964,40.438520612968,2.02901064931848e-10,1.73581861049196e-06,"ENSG00000214263","RPSAP53","chr13","-","RPSAP53"
1.08684591949733,1.95239680829951,28.5861453713765,8.96211359713719e-08,0.000726648170455884,"ENSG00000279094","CH507-24F1.1","chr21","-","CH507-24F1.1"
-1.15938780779541,1.8062058491173,86.4220815710888,1.45352849847548e-20,1.36195620307153e-16,"ENSG00000255837","TAS2R20","chr12","-","TAS2R20"
2.36569145873301,-0.451836224845199,84.3359501633587,4.17454962006961e-20,3.89902934514501e-16,"ENSG00000261541","RP11-626K17.3","chr16","-","RP11-626K17.3"
-3.56654181518398,2.45842106025032,300.91283446259,2.08399406148746e-67,2.07878407633375e-63,"ENSG00000187922","LCN10","chr9","-","LCN10"
-1.47337896700054,2.57032722709643,47.1125108711848,6.70264817390882e-12,5.85811450399631e-08,"ENSG00000163623","NKX6-1","chr4","-","NKX6-1"
-2.90641216389109,0.49660267178858,75.0579608612855,4.57096166787343e-18,4.22311148494826e-14,"ENSG00000148346","LCN2","chr9","+","LCN2"
1.00196751549818,6.25326682486119,34.5903043683558,4.06928084413425e-09,3.40232571378064e-05,"ENSG00000123374","CDK2","chr12","+","CDK2"
-2.03365405946637,2.25011661580139,111.245331326708,5.22832452948098e-26,5.00978056414868e-22,"ENSG00000115596","WNT6","chr2","+","WNT6"
-2.75910694585201,2.78884534290876,161.137821829331,6.38341835641569e-37,6.25383496378045e-33,"ENSG00000255823","MTRNR2L8","chr11","-","MTRNR2L8"
-5.01961517479369,-1.46573465398076,83.6102421869349,6.02600512386588e-20,5.62105757954209e-16,"ENSG00000216829","RP11-175I6.1","chr9","-","RP11-175I6.1"
-1.83064022815746,-1.31775131204831,39.7572968493864,2.87564237634199e-10,2.45292294701972e-06,"ENSG00000274297","RP11-138H8.8","chr15","-","RP11-138H8.8"
1.89642188737655,5.43588091272757,48.1870637806953,3.87435949054416e-12,3.40168763269777e-08,"ENSG00000204969","PCDHA2","chr5","+","PCDHA2"
-1.76602358329147,-0.66320008384987,67.8538398675213,1.76075349349074e-16,1.61020906979728e-12,"ENSG00000223901","AP001469.5","chr21","+","AP001469.5"
-1.61542225723896,7.71004963468523,108.020659843489,2.65991023466548e-25,2.54101224717594e-21,"ENSG00000076555","ACACB","chr12","+","ACACB"
-1.5495679926665,-0.507895607532038,33.0034483848387,9.19955577253425e-09,7.63287142447167e-05,"ENSG00000204022","LIPJ","chr10","+","LIPJ"
-3.68536877611708,0.687940339098511,113.698458875425,1.51710967767252e-26,1.45672871250115e-22,"ENSG00000139865","TTC6","chr14","+","TTC6"
-1.81159208394723,6.66146706597843,95.3135823150734,1.62494441963963e-22,1.53524748767552e-18,"ENSG00000154265","ABCA5","chr17","-","ABCA5"
-1.78275647659534,4.77289353068484,173.334130558283,1.38356453246836e-39,1.35962886605665e-35,"ENSG00000197580","BCO2","chr11","+","BCO2"
-2.04719337570292,4.84533835697515,54.6600200226007,1.43291867322441e-13,1.27887991585279e-09,"ENSG00000169432","SCN9A","chr2","-","SCN9A"
-2.94125194915514,-1.27177750395421,48.1391570660329,3.97018330936413e-12,3.48462989062889e-08,"ENSG00000101951","PAGE4","chrX","+","PAGE4"
1.02936726133466,7.35986316313194,139.99864054055,2.66385772494666e-32,2.59033525173813e-28,"ENSG00000168495","POLR3D","chr8","+","POLR3D"
-1.30556051781326,0.55543250843628,49.1709966647683,2.34593794425908e-12,2.0663021413034e-08,"ENSG00000237773","AC003075.4","chr7","-","AC003075.4"
-2.30704711737181,0.575330245816127,189.022664359537,5.19595190560612e-43,5.12996331640493e-39,"ENSG00000226396","RP5-1056L3.3","chr1","+","RP5-1056L3.3"
-1.42373968861353,7.37183932171737,32.9911521104165,9.25792345212569e-09,7.67944750353826e-05,"ENSG00000221946","FXYD7","chr19","+","FXYD7"
-3.74672637783159,2.97153879465787,216.646758432815,4.87344547054684e-49,4.83055915040603e-45,"ENSG00000166866","MYO1A","chr12","-","MYO1A"
-2.05002222787496,-1.75557401088585,36.9029749990759,1.24156357383476e-09,1.04787965631654e-05,"ENSG00000214541","RPS4XP3","chr20","+","RPS4XP3"
5.65967581083789,5.13761846146525,215.241750780479,9.87028501762403e-49,9.77849136696013e-45,"ENSG00000168078","PBK","chr8","-","PBK"
-1.92197163149901,-1.48499680328206,35.4523862403736,2.61361994922133e-09,2.19361122338147e-05,"ENSG00000254042","CTC-558O2.1","chr5","+","CTC-558O2.1"
-1.80951808249723,0.910178733137969,42.9906239602939,5.50028346538011e-11,4.7461946022765e-07,"ENSG00000159247","TUBBP5","chr9","+","TUBBP5"
1.78015220187998,6.6759507949023,97.2108214014786,6.23251022232057e-23,5.89907092542642e-19,"ENSG00000198901","PRC1","chr15","-","PRC1"
-1.60772708352382,-0.0722854597443213,42.841414230511,5.93620460103639e-11,5.11938284793378e-07,"ENSG00000169551","CT55","chrX","-","CT55"
3.55829347662068,-1.2121062496825,39.994694872365,2.54653538819809e-10,2.17448656798235e-06,"ENSG00000253220","RP11-103H7.2","chr8","+","RP11-103H7.2"
-1.11849567912195,2.63535697881256,98.3538529878183,3.49919310731761e-23,3.31723506573709e-19,"ENSG00000226763","SRRM5","chr19","+","SRRM5"
1.02067730373872,6.70513478705329,51.2423569834553,8.1637967832348e-13,7.23394032962436e-09,"ENSG00000255389","C6orf3","chr6","+","C6ORF3"
1.38389328127712,9.36937953422961,215.967645829332,6.85455281591099e-49,6.79354729584938e-45,"ENSG00000049449","RCN1","chr11","+","RCN1"
1.13338034120974,6.20954977146561,64.5549660636563,9.38766338490042e-16,8.5408961475824e-12,"ENSG00000141431","ASXL3","chr18","+","ASXL3"
-2.38936197234301,1.78028854086086,129.46581863348,5.363213813118e-30,5.1905183283356e-26,"ENSG00000225345","SNX18P3","chr9","-","SNX18P3"
-1.11547261026355,6.40602378958697,60.5897571932173,7.02988483438614e-15,6.35150094786788e-11,"ENSG00000087842","PIR","chrX","-","PIR"
3.36450108285008,4.85210751895739,116.31590018234,4.05309707754654e-27,3.89543160122998e-23,"ENSG00000183856","IQGAP3","chr1","-","IQGAP3"
1.31440327576298,3.02576165255349,35.2682540375209,2.87276813681454e-09,2.40996518997371e-05,"ENSG00000106952","TNFSF8","chr9","-","TNFSF8"
-1.69063683761916,1.92668501141029,57.6974400839646,3.0570040549361e-14,2.74671814336009e-10,"ENSG00000172460","PRSS30P","chr16","-","PRSS30P"
-1.50257022171119,6.21189334540982,64.6222586739845,9.07246671127715e-16,8.25594470726221e-12,"ENSG00000204789","ZNF204P","chr6","-","ZNF204P"
-1.91755849397959,-1.70374352778836,33.9898506189617,5.540030228979e-09,4.62093921399139e-05,"ENSG00000213113","TUBB8P8","chr3","+","TUBB8P8"
1.10521178281443,3.57179147708531,35.7850257346845,2.20334896322889e-09,1.85191480359388e-05,"ENSG00000245648","RP11-277P12.20","chr12","+","RP11-277P12.20"
-3.0908512703649,2.11029256234327,35.0339136846048,3.24012659761491e-09,2.71490207614154e-05,"ENSG00000258752","RP11-356K23.1","chr14","+","RP11-356K23.1"
-1.87480670130315,5.34352272460371,89.6165760166103,2.8909182506276e-21,2.7186195228902e-17,"ENSG00000156966","B3GNT7","chr2","+","B3GNT7"
-1.19621761064053,5.46514246193484,31.9825631565244,1.55562675829551e-08,0.00012844810143246,"ENSG00000001617","SEMA3F","chr3","+","SEMA3F"
-1.10061604234433,0.548307106874223,32.1492168691088,1.42774231889537e-08,0.000117960070387135,"ENSG00000278737","RP11-325L12.7","chr15","-","RP11-325L12.7"
-1.13605467081373,0.417302253758275,38.5627028771295,5.30225434094919e-10,4.50002325916358e-06,"ENSG00000270578","RP11-712B9.5","chr11","+","RP11-712B9.5"
-1.85835307036325,2.09038181864345,149.031649894269,2.82242524356519e-34,2.75468703771963e-30,"ENSG00000259668","RP11-707P17.2","chr15","+","RP11-707P17.2"
1.23253439787267,6.41346426308337,93.2527972464885,4.60238590410576e-22,4.34004990757173e-18,"ENSG00000137970","RPL7P9","chr1","-","RPL7P9"
1.07321276925254,4.1429017604754,39.1390212133774,3.94676393537764e-10,3.3579067562193e-06,"ENSG00000197935","ZNF311","chr6","-","ZNF311"
1.48336743023255,7.37942631416322,250.273944652708,2.26317117865184e-56,2.25004478581566e-52,"ENSG00000126814","TRMT5","chr14","-","TRMT5"
-1.30500735094335,2.47249525756782,50.392617937532,1.25866796557251e-12,1.11253661476954e-08,"ENSG00000165807","PPP1R36","chr14","+","PPP1R36"
-2.78873791870865,-0.770150490776971,46.0088609041947,1.1771934215491e-11,1.02462915411634e-07,"ENSG00000135346","CGA","chr6","-","CGA"
1.21664079780306,10.4040519565105,72.5259894331842,1.64846681854398e-17,1.51873247992457e-13,"ENSG00000116729","WLS","chr1","-","WLS"
1.02047584663599,6.79339389036956,39.6772938678723,2.99588425902171e-10,2.55489009609371e-06,"ENSG00000139174","PRICKLE1","chr12","-","PRICKLE1"
-1.75021879965118,-1.42291833576475,39.03039450746,4.17258423598192e-10,3.54794837585543e-06,"ENSG00000229887","HNRNPA1P6","chr1","-","HNRNPA1P6"
-2.06558844882426,1.4058803953914,122.675072452475,1.64262180612566e-28,1.5843087320082e-24,"ENSG00000102387","TAF7L","chrX","-","TAF7L"
-1.10525287224152,7.05019710428365,71.8944913810771,2.2701680467169e-17,2.08855460297955e-13,"ENSG00000077238","IL4R","chr16","+","IL4R"
-1.77602027245736,-1.35103060202167,47.4033577556514,5.77836214707147e-12,5.05491120625812e-08,"ENSG00000177047","IFNW1","chr9","-","IFNW1"
1.43496211308569,1.93115471386862,35.0309314239356,3.24509282639752e-09,2.71873876995584e-05,"ENSG00000279427","RP11-132F7.2","chr16","-","RP11-132F7.2"
1.185041484233,6.53067872458864,202.003374881733,7.63240264696717e-46,7.55226241917402e-42,"ENSG00000173950","XXYLT1","chr3","-","XXYLT1"
1.62597731839401,8.34393174947518,46.8490540680374,7.66700956795886e-12,6.6909992499577e-08,"ENSG00000150275","PCDH15","chr10","-","PCDH15"
-3.06106863751132,0.897680062636136,139.998073449704,2.66461847900176e-32,2.59080854713341e-28,"ENSG00000248859","LINC01574","chr5","+","LINC01574"
-3.3570746678982,-1.70250539943991,98.7053309818793,2.93012264163244e-23,2.77863530106004e-19,"ENSG00000198033","TUBA3C","chr13","-","TUBA3C"
-1.56595904324368,-1.21445556657929,40.1208842665547,2.38723137619694e-10,2.0401279340979e-06,"ENSG00000262003","RP11-676J12.7","chr17","+","RP11-676J12.7"
-1.48513882631598,-0.801800500794086,55.7941826499898,8.04693059018543e-14,7.20039349209792e-10,"ENSG00000236493","EIF2S2P3","chr10","-","EIF2S2P3"
-1.50407004408932,5.34221814882833,55.8575788620985,7.79157906594953e-14,6.97424242193142e-10,"ENSG00000152582","SPEF2","chr5","+","SPEF2"
-1.72452338385137,3.92727403950933,123.841061225185,9.1269195624033e-29,8.8056519938067e-25,"ENSG00000165028","NIPSNAP3B","chr9","+","NIPSNAP3B"
-2.42987906840206,-1.81435719077192,47.9603154916361,4.34933786522023e-12,3.81523917537118e-08,"ENSG00000229511","GAS2L1P1","chr9","-","GAS2L1P1"
-1.0563710642777,4.99601086689951,112.476627884181,2.80957469778841e-26,2.6955059650582e-22,"ENSG00000265298","RP13-104F24.3","chr17","+","RP13-104F24.3"
2.06137115114238,5.76249545531051,50.5910891738661,1.13760376280165e-12,1.00564172631666e-08,"ENSG00000175206","NPPA","chr1","-","NPPA"
1.21494849062822,3.35500600863039,58.4806056427785,2.05304843168939e-14,1.8487701127363e-10,"ENSG00000267740","AC024592.12","chr19","-","AC024592.12"
1.08397586893685,6.7263690358513,32.7514611755105,1.04727549780162e-08,8.67667749928643e-05,"ENSG00000267303","CTD-2369P2.12","chr19","-","CTD-2369P2.12"
-2.16581665002321,2.48783260735768,44.9770997040442,1.99352178868999e-11,1.73157302565612e-07,"ENSG00000268038","AC011516.2","chr19","-","AC011516.2"
1.45676581816909,6.21799904460882,194.441930804129,3.41044280509987e-44,3.37019957999969e-40,"ENSG00000102383","ZDHHC15","chrX","-","ZDHHC15"
1.60184432881474,-0.00720640928027615,56.7210458388814,5.02231538720588e-14,4.50200351309135e-10,"ENSG00000225920","RIMKLBP2","chr1","-","RIMKLBP2"
1.6572447878083,3.96853154476083,174.706319262618,6.93967771426506e-40,6.82170319312255e-36,"ENSG00000237976","RP11-126K1.6","chr1","+","RP11-126K1.6"
-1.1437129867829,5.10017606694287,99.9398049335217,1.57099947616271e-23,1.49244950235457e-19,"ENSG00000135917","SLC19A3","chr2","-","SLC19A3"
2.6142503371112,4.75650707713589,90.0701329570117,2.29865657025676e-21,2.16234623564054e-17,"ENSG00000120322","PCDHB8","chr5","+","PCDHB8"
-1.11158832802624,3.73676382664576,74.1501034810464,7.2397286960981e-18,6.68371753223777e-14,"ENSG00000246339","EXTL3-AS1","chr8","-","EXTL3-AS1"
3.70258389663714,0.930096258165873,173.083826159027,1.56914329984882e-39,1.54168329210146e-35,"ENSG00000218586","RP4-791C19.1","chr7","+","RP4-791C19.1"
1.05545696308314,6.55123277553989,98.6811770850258,2.96608005300328e-23,2.81243710625771e-19,"ENSG00000198093","ZNF649","chr19","-","ZNF649"
-1.01999992874545,7.74398357908054,173.454332242426,1.30241416846886e-39,1.2800126447712e-35,"ENSG00000147454","SLC25A37","chr8","+","SLC25A37"
-1.42066869378393,-1.0729304250241,37.2611489118016,1.03322609792803e-09,8.72972730139391e-06,"ENSG00000234841","RP11-119H12.4","chr4","+","RP11-119H12.4"
-2.50373753936706,-1.17398215494668,130.826686193116,2.70196357493321e-30,2.61604113325033e-26,"ENSG00000255378","PRR23D2","chr8","-","PRR23D2"
-1.35256574212802,0.89450441295224,73.3374580951949,1.0927430606476e-17,1.00783692483528e-13,"ENSG00000230537","RP11-305L7.1","chr9","-","RP11-305L7.1"
-1.0802065025208,2.63225065591664,63.9766066983939,1.25905387739406e-15,1.1444799745512e-11,"ENSG00000267731","RP11-147L13.8","chr17","+","RP11-147L13.8"
-2.15557185966156,-0.427476220938714,111.433621459719,4.75461052153745e-26,4.55681872384149e-22,"ENSG00000279474","CTD-2286N8.1","chr18","+","CTD-2286N8.1"
-2.14691358119998,-1.65165637398211,29.3437941447294,6.06103074597273e-08,0.00049336790272218,"ENSG00000225936","RP11-501J20.5","chr10","-","RP11-501J20.5"
1.16726682045248,7.98629604484043,169.30360660584,1.0501891725377e-38,1.03107572959752e-34,"ENSG00000139921","TMX1","chr14","+","TMX1"
1.12355752273381,-0.171245109983217,28.9394226382604,7.46774802330213e-08,0.000606605171932832,"ENSG00000270248","CTC-471J1.10","chr19","-","CTC-471J1.10"
1.1278271648029,9.26468214416509,158.891868141136,1.97590884600584e-36,1.93401957847052e-32,"ENSG00000141424","SLC39A6","chr18","-","SLC39A6"
-1.20731454398974,0.223047657330489,57.6672202902164,3.10433286549993e-14,2.78862221307859e-10,"ENSG00000213399","AC022210.2","chr2","+","AC022210.2"
1.27933805365544,7.85635637908137,88.45158985686,5.20942967812915e-21,4.88904975292421e-17,"ENSG00000161958","FGF11","chr17","+","FGF11"
2.49578041833372,5.34304004618208,173.496682269708,1.27497157753728e-39,1.25316956356139e-35,"ENSG00000154736","ADAMTS5","chr21","-","ADAMTS5"
1.25570596240697,2.19961266061209,46.925576002379,7.37341711737335e-12,6.43920516860215e-08,"ENSG00000189120","SP6","chr17","-","SP6"
-2.35623024663259,4.04180652018603,97.4502480994251,5.52266164254542e-23,5.23051284165477e-19,"ENSG00000177551","NHLH2","chr1","-","NHLH2"
2.58203521186968,9.78092034555188,124.366255638439,7.00446555560623e-29,6.76071015427113e-25,"ENSG00000131094","C1QL1","chr17","-","C1QL1"
2.07442123867015,-0.557605634925484,34.6461917030942,3.95411363150377e-09,3.30642981866345e-05,"ENSG00000234661","CHL1-AS1","chr3","-","CHL1-AS1"
1.54057861484767,2.70468806789382,87.4658061731885,8.57495057941021e-21,8.0415886533709e-17,"ENSG00000213976","CTD-2561J22.2","chr19","+","CTD-2561J22.2"
1.22131772430899,8.27239131853002,137.53357183405,9.21717312827939e-32,8.95171854218495e-28,"ENSG00000105928","DFNA5","chr7","-","DFNA5"
1.54739481820027,3.56059077268482,63.5827068001519,1.53773179499776e-15,1.39641424303747e-11,"ENSG00000253626","EIF5AL1","chr10","+","EIF5AL1"
1.05713443956554,9.04714512245004,130.889543763842,2.61774520034924e-30,2.53476267749817e-26,"ENSG00000179051","RCC2","chr1","-","RCC2"
3.97876943054927,4.5155951130981,81.733311605627,1.55746157118571e-19,1.4492179919883e-15,"ENSG00000143768","LEFTY2","chr1","-","LEFTY2"
-1.59046637643646,5.92867178637406,95.0606911011272,1.84636909734435e-22,1.74389561244173e-18,"ENSG00000156042","CFAP70","chr10","-","CFAP70"
1.0807991893025,7.61308208052574,279.257019747632,1.09019744956858e-62,1.08605469926022e-58,"ENSG00000227057","WDR46","chr6","-","WDR46"
1.46196962952624,2.204632169469,33.7448235550152,6.28360236847609e-09,5.23235569223004e-05,"ENSG00000158955","WNT9B","chr17","+","WNT9B"
-2.58777122468792,11.3769157720633,296.968174274542,1.50770056199902e-66,1.50347900042543e-62,"ENSG00000160781","PAQR6","chr1","-","PAQR6"
-1.20355264192886,6.27624267616557,209.137478617029,2.11858223005981e-47,2.09845569887424e-43,"ENSG00000157045","NTAN1","chr16","-","NTAN1"
-1.52750563461763,-0.842787132140946,47.2282311726218,6.31838188802455e-12,5.52479312288867e-08,"ENSG00000273198","GS1-304P7.3","chr1","+","GS1-304P7.3"
-1.33631033138011,4.69761279645342,50.2783552871628,1.33412967909732e-12,1.17883698445039e-08,"ENSG00000149292","TTC12","chr11","+","TTC12"
-2.46355813052404,-1.20418663986902,70.0545434909436,5.76871070839578e-17,5.29336894602397e-13,"ENSG00000259749","CTD-2022H16.2","chr15","+","CTD-2022H16.2"
3.45884038785334,3.10114733221006,127.073396967339,1.79028548342362e-29,1.7297738340839e-25,"ENSG00000184661","CDCA2","chr8","+","CDCA2"
-1.01738664110945,7.69659631568351,84.6638097726682,3.53665046948585e-20,3.30429253364063e-16,"ENSG00000110841","PPFIBP1","chr12","+","PPFIBP1"
1.3833838222304,8.19023290661,33.8502902512105,5.95202112939828e-09,4.96041440924053e-05,"ENSG00000153822","KCNJ16","chr17","+","KCNJ16"
-2.2352531111075,-1.3306502720381,35.122206889375,3.09649403295235e-09,2.59610059722725e-05,"ENSG00000237339","LINC01502","chr9","+","LINC01502"
1.09261278531587,2.68901801033553,35.9413723144399,2.03344785181627e-09,1.71053633294785e-05,"ENSG00000213996","TM6SF2","chr19","-","TM6SF2"
-1.69586738682051,-0.502254309964997,68.1745790700705,1.49642521745534e-16,1.36952835901513e-12,"ENSG00000280639","RP11-96C21.2","chr15","-","RP11-96C21.2"
-1.03505624139391,-0.391206394567685,28.9701429259936,7.35025053706417e-08,0.000597134353631093,"ENSG00000269148","AC092301.3","chr19","+","AC092301.3"
3.32296307253673,0.0964073211621167,61.1934419147229,5.17335667184442e-15,4.68137045235201e-11,"ENSG00000182459","TEX19","chr17","+","TEX19"
-2.64628535078274,-0.0450516240663095,100.731480508892,1.05338002640015e-23,1.00134305309598e-19,"ENSG00000265043","RP11-728E14.3","chr17","-","RP11-728E14.3"
2.19793944415635,1.5581593601983,56.5704526566267,5.42204825597869e-14,4.85869744218251e-10,"ENSG00000138395","CDK15","chr2","+","CDK15"
1.05277372041802,7.91609677140253,238.845838131664,7.02047997948584e-54,6.97484685961918e-50,"ENSG00000106554","CHCHD3","chr7","-","CHCHD3"
-3.4507254126657,0.639510514517004,257.642530307232,5.60269627523611e-58,5.57356225460488e-54,"ENSG00000279662","RP11-609N14.4","chr16","-","RP11-609N14.4"
1.2871637389439,10.680766841752,121.77540607611,2.58506149441521e-28,2.4922577867657e-24,"ENSG00000145675","PIK3R1","chr5","+","PIK3R1"
1.7756110741508,-0.420263288564164,28.7094441418103,8.40926342664311e-08,0.000682159449169289,"ENSG00000256966","RP11-613M10.8","chr9","-","RP11-613M10.8"
-1.24928489982521,3.93618663324796,29.5309589113281,5.50306274248953e-08,0.000448279491003197,"ENSG00000115523","GNLY","chr2","+","GNLY"
-1.0932762375655,1.97540247479545,49.5685394143075,1.91561055258925e-12,1.68880226316268e-08,"ENSG00000261051","RP11-274H2.5","chr3","-","RP11-274H2.5"
-1.01441873482605,6.42688320138392,48.4765080878701,3.34269238331729e-12,2.93789233569757e-08,"ENSG00000171408","PDE7B","chr6","+","PDE7B"
-2.36015209757225,-1.60874024340802,43.8800392705159,3.49131363704866e-11,3.02522326650266e-07,"ENSG00000145826","LECT2","chr5","-","LECT2"
-1.19607898378204,1.90916099173834,86.0861082406628,1.72268746350893e-20,1.61295227208341e-16,"ENSG00000273759","RP4-563E14.1","chr20","-","RP4-563E14.1"
1.00693935757548,8.60015469249577,176.99467454885,2.19601212935318e-40,2.15933872679298e-36,"ENSG00000244462","RBM12","chr20","-","RBM12"
4.11636072220653,2.04398105055329,62.8725258852632,2.20527014549144e-15,2.00062107598984e-11,"ENSG00000280217","RP11-638F5.2","chr12","+","RP11-638F5.2"
-1.73547756474991,-0.449086327073569,97.3289523191843,5.87154835415017e-23,5.55859482687397e-19,"ENSG00000267224","AC005498.4","chr19","+","AC005498.4"
2.50851466967037,6.17228760732375,96.6688052490582,8.19503089471311e-23,7.75331872948807e-19,"ENSG00000278192","RP5-1056H1.2","chr20","-","RP5-1056H1.2"
1.17274885841345,8.91800044440139,181.902368603308,1.86237812544645e-41,1.83425621575221e-37,"ENSG00000127663","KDM4B","chr19","+","KDM4B"
-1.58520724831605,9.38695061939184,63.9792552183296,1.25736239664276e-15,1.14306815478794e-11,"ENSG00000154118","JPH3","chr16","+","JPH3"
1.05143004845328,8.9744252568016,34.667780657953,3.91050428345141e-09,3.27074578267876e-05,"ENSG00000183628","DGCR6","chr22","+","DGCR6"
-1.52995404871296,7.24022009080113,111.06765625276,5.71854181146692e-26,5.47721934702301e-22,"ENSG00000100151","PICK1","chr22","+","PICK1"
1.33408660415728,9.43703362930768,194.827225484209,2.8100855463518e-44,2.77748855401412e-40,"ENSG00000170558","CDH2","chr18","-","CDH2"
-2.17226676527406,6.95836833963345,122.427312165504,1.861101941738e-28,1.79466060241795e-24,"ENSG00000183092","BEGAIN","chr14","-","BEGAIN"
-1.63852939616702,1.61013484323703,95.1169167629941,1.79466521701838e-22,1.69524076399556e-18,"ENSG00000203808","BVES-AS1","chr6","+","BVES-AS1"
-5.94136912364459,2.22610871829415,114.563022019517,9.80984565624327e-27,9.42235675282166e-23,"ENSG00000161610","HCRT","chr17","-","HCRT"
-1.7558656589603,-0.214331569304111,68.3768918068214,1.35050911702889e-16,1.23666119846336e-12,"ENSG00000224965","KCNC4-AS1","chr1","-","KCNC4-AS1"
-2.15651736357389,3.64047569842552,123.312306720405,1.19139689452537e-28,1.14934058414862e-24,"ENSG00000180071","ANKRD18A","chr9","-","ANKRD18A"
4.27022477130385,-1.05153204466282,86.322725207604,1.52842040223197e-20,1.43167139077069e-16,"ENSG00000215093","EEF1A1P29","chrX","-","EEF1A1P29"
-1.40494934309104,1.34047454408949,73.1440612596282,1.2052367152275e-17,1.11110772776823e-13,"ENSG00000273009","RP11-352G9.1","chr3","-","RP11-352G9.1"
-1.48410614930084,0.318068451641095,48.7762579400173,2.86891778156825e-12,2.52464764778006e-08,"ENSG00000184908","CLCNKB","chr1","+","CLCNKB"
-1.97551613950095,3.51538644379997,113.407167698168,1.75718580410767e-26,1.68689837194337e-22,"ENSG00000232656","IDI2-AS1","chr10","+","IDI2-AS1"
-4.26412664090134,-1.57805672902027,123.912434461465,8.80445650520566e-29,8.49542008187294e-25,"ENSG00000250244","CTB-49A3.4","chr5","+","CTB-49A3.4"
-1.6039619672568,1.78102080692449,145.27996354184,1.86532437216889e-33,1.81757206824137e-29,"ENSG00000244479","OR2A1-AS1","chr7","-","OR2A1-AS1"
1.02342948113352,1.16698794515721,57.2681932353393,3.80255286165616e-14,3.41203068276407e-10,"ENSG00000272518","RP11-26J3.3","chr8","-","RP11-26J3.3"
1.01492381108844,4.97125725979106,72.7449284952799,1.47536868354263e-17,1.35940470501618e-13,"ENSG00000198554","WDHD1","chr14","-","WDHD1"
-1.66177656873965,3.49102131509591,85.199402351773,2.69743393056421e-20,2.52237046847059e-16,"ENSG00000248890","HHIP-AS1","chr4","-","HHIP-AS1"
1.03700965981676,6.08817062284104,55.8015099002068,8.01699455694588e-14,7.17440842901087e-10,"ENSG00000152782","PANK1","chr10","-","PANK1"
1.84303580500477,9.14826531066912,220.984592800368,5.51595768840846e-50,5.47072683536351e-46,"ENSG00000148219","ASTN2","chr9","-","ASTN2"
3.07519422377268,-0.67886148266952,34.7450654647837,3.75830104350564e-09,3.14494631320552e-05,"ENSG00000228933","RP11-268G12.1","chrX","-","RP11-268G12.1"
-1.39909901694238,1.07514439109184,41.2899724232443,1.31240422620109e-10,1.12525538354482e-06,"ENSG00000170442","KRT86","chr12","+","KRT86"
-1.67864199200149,-1.20837301757204,40.5786103665135,1.88862810869029e-10,1.61628793541715e-06,"ENSG00000260174","CTD-2022H16.3","chr15","+","CTD-2022H16.3"
1.44265047687941,7.94001638310764,187.158737098449,1.32599344015633e-42,1.30862292609029e-38,"ENSG00000149403","GRIK4","chr11","+","GRIK4"
-1.32349443142811,8.90062913332688,34.7188946626512,3.80916521433684e-09,3.18712853483564e-05,"ENSG00000100146","SOX10","chr22","-","SOX10"
4.64114975620549,1.80227943186438,316.654276808166,7.75682495895564e-71,7.74131130903773e-67,"ENSG00000210127","MT-TA","chrM","-","MT-TA"
-2.03685292102633,0.0179692099439758,54.651071204881,1.43945837665423e-13,1.28442870948857e-09,"ENSG00000077009","NMRK2","chr19","+","NMRK2"
