"","highExpGenes"
"ENSG00000178977",TRUE
"ENSG00000178980",TRUE
"ENSG00000178982",TRUE
"ENSG00000178988",TRUE
"ENSG00000178996",TRUE
"ENSG00000178997",FALSE
"ENSG00000178999",TRUE
"ENSG00000179002",FALSE
"ENSG00000179008",FALSE
"ENSG00000179010",TRUE
"ENSG00000179021",TRUE
"ENSG00000179023",TRUE
"ENSG00000179028",FALSE
"ENSG00000179029",TRUE
"ENSG00000179031",FALSE
"ENSG00000179038",FALSE
"ENSG00000179041",TRUE
"ENSG00000179044",TRUE
"ENSG00000179046",FALSE
"ENSG00000179051",TRUE
"ENSG00000179055",FALSE
"ENSG00000179057",TRUE
"ENSG00000179058",FALSE
"ENSG00000179059",FALSE
"ENSG00000179066",FALSE
"ENSG00000179071",TRUE
"ENSG00000179073",FALSE
"ENSG00000179082",TRUE
"ENSG00000179083",FALSE
"ENSG00000179085",TRUE
"ENSG00000179088",FALSE
"ENSG00000179091",TRUE
"ENSG00000179094",TRUE
"ENSG00000179097",TRUE
"ENSG00000179101",FALSE
"ENSG00000179104",TRUE
"ENSG00000179111",FALSE
"ENSG00000179115",TRUE
"ENSG00000179119",TRUE
"ENSG00000179131",FALSE
"ENSG00000179133",FALSE
"ENSG00000179134",TRUE
"ENSG00000179136",FALSE
"ENSG00000179141",FALSE
"ENSG00000179142",FALSE
"ENSG00000179144",TRUE
"ENSG00000179148",TRUE
"ENSG00000179151",TRUE
"ENSG00000179152",TRUE
"ENSG00000179157",FALSE
"ENSG00000179163",TRUE
"ENSG00000179165",FALSE
"ENSG00000179168",FALSE
"ENSG00000179170",FALSE
"ENSG00000179172",FALSE
"ENSG00000179178",TRUE
"ENSG00000179195",TRUE
"ENSG00000179213",FALSE
"ENSG00000179218",TRUE
"ENSG00000179219",FALSE
"ENSG00000179222",TRUE
"ENSG00000179240",TRUE
"ENSG00000179241",TRUE
"ENSG00000179242",TRUE
"ENSG00000179253",FALSE
"ENSG00000179256",FALSE
"ENSG00000179262",TRUE
"ENSG00000179270",FALSE
"ENSG00000179271",TRUE
"ENSG00000179277",TRUE
"ENSG00000179284",FALSE
"ENSG00000179292",FALSE
"ENSG00000179295",TRUE
"ENSG00000179299",TRUE
"ENSG00000179300",FALSE
"ENSG00000179304",TRUE
"ENSG00000179314",TRUE
"ENSG00000179331",FALSE
"ENSG00000179335",TRUE
"ENSG00000179342",FALSE
"ENSG00000179344",TRUE
"ENSG00000179348",TRUE
"ENSG00000179361",TRUE
"ENSG00000179362",TRUE
"ENSG00000179363",FALSE
"ENSG00000179364",TRUE
"ENSG00000179381",FALSE
"ENSG00000179387",TRUE
"ENSG00000179388",TRUE
"ENSG00000179397",TRUE
"ENSG00000179399",FALSE
"ENSG00000179403",TRUE
"ENSG00000179406",TRUE
"ENSG00000179407",FALSE
"ENSG00000179409",TRUE
"ENSG00000179412",FALSE
"ENSG00000179420",FALSE
"ENSG00000179428",FALSE
"ENSG00000179431",TRUE
"ENSG00000179443",FALSE
"ENSG00000179447",FALSE
"ENSG00000179452",FALSE
"ENSG00000179454",TRUE
"ENSG00000179455",FALSE
"ENSG00000179456",TRUE
"ENSG00000179460",FALSE
"ENSG00000179468",FALSE
"ENSG00000179476",TRUE
"ENSG00000179477",FALSE
"ENSG00000179520",FALSE
"ENSG00000179523",TRUE
"ENSG00000179526",TRUE
"ENSG00000179528",TRUE
"ENSG00000179532",TRUE
"ENSG00000179542",TRUE
"ENSG00000179546",TRUE
"ENSG00000179562",TRUE
"ENSG00000179564",FALSE
"ENSG00000179571",FALSE
"ENSG00000179577",FALSE
"ENSG00000179580",FALSE
"ENSG00000179583",TRUE
"ENSG00000179588",TRUE
"ENSG00000179593",TRUE
"ENSG00000179598",TRUE
"ENSG00000179600",FALSE
"ENSG00000179603",FALSE
"ENSG00000179604",TRUE
"ENSG00000179611",TRUE
"ENSG00000179615",FALSE
"ENSG00000179626",FALSE
"ENSG00000179627",TRUE
"ENSG00000179630",TRUE
"ENSG00000179632",TRUE
"ENSG00000179636",FALSE
"ENSG00000179639",TRUE
"ENSG00000179673",FALSE
"ENSG00000179674",FALSE
"ENSG00000179676",FALSE
"ENSG00000179695",FALSE
"ENSG00000179698",TRUE
"ENSG00000179709",FALSE
"ENSG00000179715",TRUE
"ENSG00000179743",TRUE
"ENSG00000179750",TRUE
"ENSG00000179751",FALSE
"ENSG00000179755",FALSE
"ENSG00000179761",TRUE
"ENSG00000179766",FALSE
"ENSG00000179772",TRUE
"ENSG00000179774",FALSE
"ENSG00000179776",TRUE
"ENSG00000179796",FALSE
"ENSG00000179799",FALSE
"ENSG00000179813",FALSE
"ENSG00000179817",FALSE
"ENSG00000179818",TRUE
"ENSG00000179820",TRUE
"ENSG00000179826",TRUE
"ENSG00000179832",TRUE
"ENSG00000179833",TRUE
"ENSG00000179840",FALSE
"ENSG00000179841",TRUE
"ENSG00000179846",TRUE
"ENSG00000179855",TRUE
"ENSG00000179859",TRUE
"ENSG00000179862",TRUE
"ENSG00000179869",FALSE
"ENSG00000179873",FALSE
"ENSG00000179886",TRUE
"ENSG00000179889",TRUE
"ENSG00000179899",TRUE
"ENSG00000179902",FALSE
"ENSG00000179909",TRUE
"ENSG00000179912",TRUE
"ENSG00000179913",TRUE
"ENSG00000179914",FALSE
"ENSG00000179915",TRUE
"ENSG00000179918",TRUE
"ENSG00000179919",FALSE
"ENSG00000179921",TRUE
"ENSG00000179922",TRUE
"ENSG00000179930",TRUE
"ENSG00000179933",TRUE
"ENSG00000179934",FALSE
"ENSG00000179935",FALSE
"ENSG00000179938",FALSE
"ENSG00000179941",TRUE
"ENSG00000179943",TRUE
"ENSG00000179950",TRUE
"ENSG00000179954",TRUE
"ENSG00000179958",TRUE
"ENSG00000179965",TRUE
"ENSG00000179967",TRUE
"ENSG00000179978",TRUE
"ENSG00000179979",TRUE
"ENSG00000179981",TRUE
"ENSG00000179988",TRUE
"ENSG00000179994",FALSE
"ENSG00000179997",FALSE
"ENSG00000180008",TRUE
"ENSG00000180011",TRUE
"ENSG00000180015",FALSE
"ENSG00000180016",FALSE
"ENSG00000180019",FALSE
"ENSG00000180035",TRUE
"ENSG00000180042",FALSE
"ENSG00000180043",FALSE
"ENSG00000180044",TRUE
"ENSG00000180053",FALSE
"ENSG00000180061",FALSE
"ENSG00000180066",FALSE
"ENSG00000180068",FALSE
"ENSG00000180071",TRUE
"ENSG00000180083",FALSE
"ENSG00000180089",TRUE
"ENSG00000180090",FALSE
"ENSG00000180096",TRUE
"ENSG00000180098",TRUE
"ENSG00000180104",TRUE
"ENSG00000180105",FALSE
"ENSG00000180113",TRUE
"ENSG00000180116",FALSE
"ENSG00000180138",FALSE
"ENSG00000180139",TRUE
"ENSG00000180150",FALSE
"ENSG00000180152",FALSE
"ENSG00000180155",TRUE
"ENSG00000180172",FALSE
"ENSG00000180176",FALSE
"ENSG00000180178",TRUE
"ENSG00000180182",TRUE
"ENSG00000180185",TRUE
"ENSG00000180189",FALSE
"ENSG00000180190",TRUE
"ENSG00000180198",TRUE
"ENSG00000180205",FALSE
"ENSG00000180209",FALSE
"ENSG00000180210",FALSE
"ENSG00000180211",FALSE
"ENSG00000180219",FALSE
"ENSG00000180221",FALSE
"ENSG00000180228",TRUE
"ENSG00000180229",TRUE
"ENSG00000180230",FALSE
"ENSG00000180233",TRUE
"ENSG00000180245",FALSE
"ENSG00000180251",FALSE
"ENSG00000180257",TRUE
"ENSG00000180259",FALSE
"ENSG00000180263",TRUE
"ENSG00000180264",TRUE
"ENSG00000180269",FALSE
"ENSG00000180279",FALSE
"ENSG00000180284",FALSE
"ENSG00000180287",FALSE
"ENSG00000180304",TRUE
"ENSG00000180305",FALSE
"ENSG00000180316",FALSE
"ENSG00000180318",FALSE
"ENSG00000180329",TRUE
"ENSG00000180332",FALSE
"ENSG00000180336",FALSE
"ENSG00000180340",TRUE
"ENSG00000180346",TRUE
"ENSG00000180347",TRUE
"ENSG00000180353",TRUE
"ENSG00000180354",TRUE
"ENSG00000180357",TRUE
"ENSG00000180370",TRUE
"ENSG00000180376",TRUE
"ENSG00000180383",FALSE
"ENSG00000180385",TRUE
"ENSG00000180386",FALSE
"ENSG00000180389",FALSE
"ENSG00000180398",TRUE
"ENSG00000180409",FALSE
"ENSG00000180422",FALSE
"ENSG00000180423",TRUE
"ENSG00000180424",FALSE
"ENSG00000180425",TRUE
"ENSG00000180432",FALSE
"ENSG00000180433",FALSE
"ENSG00000180437",FALSE
"ENSG00000180438",FALSE
"ENSG00000180440",FALSE
"ENSG00000180447",TRUE
"ENSG00000180448",TRUE
"ENSG00000180458",FALSE
"ENSG00000180475",FALSE
"ENSG00000180479",TRUE
"ENSG00000180481",TRUE
"ENSG00000180483",FALSE
"ENSG00000180488",TRUE
"ENSG00000180509",TRUE
"ENSG00000180525",TRUE
"ENSG00000180530",TRUE
"ENSG00000180532",FALSE
"ENSG00000180535",FALSE
"ENSG00000180537",FALSE
"ENSG00000180539",TRUE
"ENSG00000180543",TRUE
"ENSG00000180549",FALSE
"ENSG00000180573",TRUE
"ENSG00000180574",TRUE
"ENSG00000180581",TRUE
"ENSG00000180592",TRUE
"ENSG00000180596",TRUE
"ENSG00000180610",FALSE
"ENSG00000180611",TRUE
"ENSG00000180613",FALSE
"ENSG00000180616",TRUE
"ENSG00000180626",TRUE
"ENSG00000180628",TRUE
"ENSG00000180638",FALSE
"ENSG00000180644",TRUE
"ENSG00000180658",FALSE
"ENSG00000180660",TRUE
"ENSG00000180662",FALSE
"ENSG00000180663",FALSE
"ENSG00000180667",TRUE
"ENSG00000180673",FALSE
"ENSG00000180694",TRUE
"ENSG00000180697",FALSE
"ENSG00000180708",FALSE
"ENSG00000180712",FALSE
"ENSG00000180714",FALSE
"ENSG00000180720",FALSE
"ENSG00000180723",FALSE
"ENSG00000180730",TRUE
"ENSG00000180739",TRUE
"ENSG00000180745",FALSE
"ENSG00000180747",TRUE
"ENSG00000180758",TRUE
"ENSG00000180764",FALSE
"ENSG00000180767",FALSE
"ENSG00000180769",TRUE
"ENSG00000180770",FALSE
"ENSG00000180772",FALSE
"ENSG00000180773",TRUE
"ENSG00000180776",TRUE
"ENSG00000180777",TRUE
"ENSG00000180785",TRUE
"ENSG00000180787",TRUE
"ENSG00000180801",TRUE
"ENSG00000180803",FALSE
"ENSG00000180806",TRUE
"ENSG00000180815",FALSE
"ENSG00000180817",TRUE
"ENSG00000180818",TRUE
"ENSG00000180822",TRUE
"ENSG00000180828",TRUE
"ENSG00000180834",TRUE
"ENSG00000180846",FALSE
"ENSG00000180855",TRUE
"ENSG00000180861",FALSE
"ENSG00000180867",TRUE
"ENSG00000180869",FALSE
"ENSG00000180871",FALSE
"ENSG00000180872",FALSE
"ENSG00000180875",TRUE
"ENSG00000180878",FALSE
"ENSG00000180879",TRUE
"ENSG00000180881",TRUE
"ENSG00000180884",TRUE
"ENSG00000180891",TRUE
"ENSG00000180900",TRUE
"ENSG00000180901",TRUE
"ENSG00000180902",TRUE
"ENSG00000180909",FALSE
"ENSG00000180910",FALSE
"ENSG00000180913",FALSE
"ENSG00000180914",TRUE
"ENSG00000180917",TRUE
"ENSG00000180919",FALSE
"ENSG00000180921",TRUE
"ENSG00000180926",FALSE
"ENSG00000180929",FALSE
"ENSG00000180934",FALSE
"ENSG00000180938",TRUE
"ENSG00000180953",TRUE
"ENSG00000180957",TRUE
"ENSG00000180964",TRUE
"ENSG00000180974",FALSE
"ENSG00000180979",TRUE
"ENSG00000180988",FALSE
"ENSG00000180992",TRUE
"ENSG00000180998",TRUE
"ENSG00000180999",FALSE
"ENSG00000181001",FALSE
"ENSG00000181004",TRUE
"ENSG00000181007",TRUE
"ENSG00000181009",FALSE
"ENSG00000181013",FALSE
"ENSG00000181016",TRUE
"ENSG00000181017",FALSE
"ENSG00000181019",TRUE
"ENSG00000181023",FALSE
"ENSG00000181026",TRUE
"ENSG00000181027",TRUE
"ENSG00000181029",TRUE
"ENSG00000181031",TRUE
"ENSG00000181035",TRUE
"ENSG00000181036",TRUE
"ENSG00000181038",TRUE
"ENSG00000181045",TRUE
"ENSG00000181061",TRUE
"ENSG00000181072",FALSE
"ENSG00000181074",FALSE
"ENSG00000181085",TRUE
"ENSG00000181090",TRUE
"ENSG00000181092",TRUE
"ENSG00000181097",FALSE
"ENSG00000181101",FALSE
"ENSG00000181104",TRUE
"ENSG00000181109",FALSE
"ENSG00000181123",FALSE
"ENSG00000181126",FALSE
"ENSG00000181135",TRUE
"ENSG00000181143",TRUE
"ENSG00000181163",TRUE
"ENSG00000181171",FALSE
"ENSG00000181191",TRUE
"ENSG00000181192",TRUE
"ENSG00000181195",TRUE
"ENSG00000181201",FALSE
"ENSG00000181211",FALSE
"ENSG00000181214",FALSE
"ENSG00000181215",FALSE
"ENSG00000181218",TRUE
"ENSG00000181220",TRUE
"ENSG00000181222",TRUE
"ENSG00000181227",FALSE
"ENSG00000181234",TRUE
"ENSG00000181240",FALSE
"ENSG00000181260",FALSE
"ENSG00000181264",TRUE
"ENSG00000181273",FALSE
"ENSG00000181274",TRUE
"ENSG00000181282",FALSE
"ENSG00000181284",TRUE
"ENSG00000181291",FALSE
"ENSG00000181296",FALSE
"ENSG00000181315",TRUE
"ENSG00000181322",FALSE
"ENSG00000181323",FALSE
"ENSG00000181325",FALSE
"ENSG00000181333",FALSE
"ENSG00000181350",TRUE
"ENSG00000181355",FALSE
"ENSG00000181358",FALSE
"ENSG00000181359",FALSE
"ENSG00000181371",FALSE
"ENSG00000181374",TRUE
"ENSG00000181378",TRUE
"ENSG00000181381",TRUE
"ENSG00000181392",TRUE
"ENSG00000181395",FALSE
"ENSG00000181396",TRUE
"ENSG00000181404",TRUE
"ENSG00000181408",FALSE
"ENSG00000181409",TRUE
"ENSG00000181418",FALSE
"ENSG00000181433",FALSE
"ENSG00000181444",TRUE
"ENSG00000181449",FALSE
"ENSG00000181450",TRUE
"ENSG00000181458",TRUE
"ENSG00000181467",TRUE
"ENSG00000181472",TRUE
"ENSG00000181481",TRUE
"ENSG00000181499",FALSE
"ENSG00000181511",FALSE
"ENSG00000181513",TRUE
"ENSG00000181514",FALSE
"ENSG00000181518",FALSE
"ENSG00000181523",TRUE
"ENSG00000181524",TRUE
"ENSG00000181541",FALSE
"ENSG00000181544",TRUE
"ENSG00000181552",FALSE
"ENSG00000181555",TRUE
"ENSG00000181562",FALSE
"ENSG00000181577",FALSE
"ENSG00000181585",FALSE
"ENSG00000181588",TRUE
"ENSG00000181609",FALSE
"ENSG00000181610",TRUE
"ENSG00000181616",FALSE
"ENSG00000181617",TRUE
"ENSG00000181619",TRUE
"ENSG00000181625",TRUE
"ENSG00000181626",FALSE
"ENSG00000181631",TRUE
"ENSG00000181634",TRUE
"ENSG00000181638",TRUE
"ENSG00000181649",TRUE
"ENSG00000181652",TRUE
"ENSG00000181656",FALSE
"ENSG00000181666",TRUE
"ENSG00000181689",FALSE
"ENSG00000181690",TRUE
"ENSG00000181693",FALSE
"ENSG00000181698",FALSE
"ENSG00000181704",TRUE
"ENSG00000181705",FALSE
"ENSG00000181718",FALSE
"ENSG00000181722",TRUE
"ENSG00000181733",FALSE
"ENSG00000181741",FALSE
"ENSG00000181744",TRUE
"ENSG00000181751",TRUE
"ENSG00000181752",FALSE
"ENSG00000181754",TRUE
"ENSG00000181761",FALSE
"ENSG00000181767",FALSE
"ENSG00000181773",TRUE
"ENSG00000181778",FALSE
"ENSG00000181780",FALSE
"ENSG00000181781",FALSE
"ENSG00000181785",FALSE
"ENSG00000181786",FALSE
"ENSG00000181788",TRUE
"ENSG00000181789",TRUE
"ENSG00000181790",TRUE
"ENSG00000181798",FALSE
"ENSG00000181800",FALSE
"ENSG00000181803",FALSE
"ENSG00000181804",TRUE
"ENSG00000181817",TRUE
"ENSG00000181819",FALSE
"ENSG00000181826",TRUE
"ENSG00000181827",TRUE
"ENSG00000181830",TRUE
"ENSG00000181837",FALSE
"ENSG00000181847",TRUE
"ENSG00000181852",TRUE
"ENSG00000181856",TRUE
"ENSG00000181867",FALSE
"ENSG00000181873",TRUE
"ENSG00000181885",TRUE
"ENSG00000181894",TRUE
"ENSG00000181896",TRUE
"ENSG00000181903",FALSE
"ENSG00000181904",TRUE
"ENSG00000181908",FALSE
"ENSG00000181915",TRUE
"ENSG00000181924",TRUE
"ENSG00000181927",FALSE
"ENSG00000181929",TRUE
"ENSG00000181935",FALSE
"ENSG00000181938",TRUE
"ENSG00000181939",FALSE
"ENSG00000181943",FALSE
"ENSG00000181950",FALSE
"ENSG00000181958",FALSE
"ENSG00000181961",FALSE
"ENSG00000181963",FALSE
"ENSG00000181965",FALSE
"ENSG00000181977",FALSE
"ENSG00000181982",TRUE
"ENSG00000181984",FALSE
"ENSG00000181991",TRUE
"ENSG00000181995",FALSE
"ENSG00000181997",FALSE
"ENSG00000182000",FALSE
"ENSG00000182004",TRUE
"ENSG00000182010",TRUE
"ENSG00000182013",TRUE
"ENSG00000182021",FALSE
"ENSG00000182022",TRUE
"ENSG00000182035",FALSE
"ENSG00000182040",FALSE
"ENSG00000182048",FALSE
"ENSG00000182050",FALSE
"ENSG00000182053",FALSE
"ENSG00000182054",TRUE
"ENSG00000182057",FALSE
"ENSG00000182070",FALSE
"ENSG00000182077",FALSE
"ENSG00000182083",FALSE
"ENSG00000182087",TRUE
"ENSG00000182093",TRUE
"ENSG00000182095",TRUE
"ENSG00000182103",TRUE
"ENSG00000182107",TRUE
"ENSG00000182108",TRUE
"ENSG00000182109",TRUE
"ENSG00000182111",FALSE
"ENSG00000182117",TRUE
"ENSG00000182118",TRUE
"ENSG00000182132",FALSE
"ENSG00000182134",TRUE
"ENSG00000182141",TRUE
"ENSG00000182149",TRUE
"ENSG00000182150",TRUE
"ENSG00000182154",TRUE
"ENSG00000182156",FALSE
"ENSG00000182158",TRUE
"ENSG00000182162",TRUE
"ENSG00000182165",TRUE
"ENSG00000182168",TRUE
"ENSG00000182170",FALSE
"ENSG00000182173",TRUE
"ENSG00000182175",TRUE
"ENSG00000182177",FALSE
"ENSG00000182179",TRUE
"ENSG00000182180",TRUE
"ENSG00000182183",FALSE
"ENSG00000182185",TRUE
"ENSG00000182187",FALSE
"ENSG00000182195",TRUE
"ENSG00000182196",TRUE
"ENSG00000182197",TRUE
"ENSG00000182199",TRUE
"ENSG00000182208",TRUE
"ENSG00000182218",TRUE
"ENSG00000182220",TRUE
"ENSG00000182223",FALSE
"ENSG00000182224",TRUE
"ENSG00000182230",FALSE
"ENSG00000182240",TRUE
"ENSG00000182247",TRUE
"ENSG00000182253",TRUE
"ENSG00000182255",FALSE
"ENSG00000182256",FALSE
"ENSG00000182257",FALSE
"ENSG00000182261",FALSE
"ENSG00000182263",TRUE
"ENSG00000182264",FALSE
"ENSG00000182271",FALSE
"ENSG00000182272",TRUE
"ENSG00000182287",TRUE
"ENSG00000182307",TRUE
"ENSG00000182308",FALSE
"ENSG00000182310",TRUE
"ENSG00000182315",FALSE
"ENSG00000182318",TRUE
"ENSG00000182324",TRUE
"ENSG00000182325",TRUE
"ENSG00000182326",TRUE
"ENSG00000182327",FALSE
"ENSG00000182329",FALSE
"ENSG00000182330",FALSE
"ENSG00000182333",FALSE
"ENSG00000182334",FALSE
"ENSG00000182346",FALSE
"ENSG00000182347",FALSE
"ENSG00000182348",FALSE
"ENSG00000182351",FALSE
"ENSG00000182352",FALSE
"ENSG00000182359",TRUE
"ENSG00000182362",TRUE
"ENSG00000182365",FALSE
"ENSG00000182366",FALSE
"ENSG00000182372",TRUE
"ENSG00000182376",FALSE
"ENSG00000182378",TRUE
"ENSG00000182379",TRUE
"ENSG00000182383",FALSE
"ENSG00000182389",TRUE
"ENSG00000182393",FALSE
"ENSG00000182397",FALSE
"ENSG00000182400",TRUE
"ENSG00000182405",TRUE
"ENSG00000182415",FALSE
"ENSG00000182446",TRUE
"ENSG00000182447",FALSE
"ENSG00000182450",FALSE
"ENSG00000182459",FALSE
"ENSG00000182463",TRUE
"ENSG00000182472",TRUE
"ENSG00000182473",TRUE
"ENSG00000182477",FALSE
"ENSG00000182481",TRUE
"ENSG00000182484",TRUE
"ENSG00000182487",TRUE
"ENSG00000182489",FALSE
"ENSG00000182492",TRUE
"ENSG00000182504",TRUE
"ENSG00000182508",FALSE
"ENSG00000182511",TRUE
"ENSG00000182512",TRUE
"ENSG00000182518",TRUE
"ENSG00000182521",FALSE
"ENSG00000182531",FALSE
"ENSG00000182533",FALSE
"ENSG00000182534",TRUE
"ENSG00000182541",TRUE
"ENSG00000182544",TRUE
"ENSG00000182545",FALSE
"ENSG00000182551",TRUE
"ENSG00000182552",TRUE
"ENSG00000182557",TRUE
"ENSG00000182565",FALSE
"ENSG00000182566",FALSE
"ENSG00000182568",TRUE
"ENSG00000182574",FALSE
"ENSG00000182575",TRUE
"ENSG00000182578",TRUE
"ENSG00000182580",TRUE
"ENSG00000182583",FALSE
"ENSG00000182584",TRUE
"ENSG00000182585",FALSE
"ENSG00000182586",FALSE
"ENSG00000182591",FALSE
"ENSG00000182600",TRUE
"ENSG00000182601",TRUE
"ENSG00000182606",TRUE
"ENSG00000182612",TRUE
"ENSG00000182613",FALSE
"ENSG00000182621",TRUE
"ENSG00000182625",FALSE
"ENSG00000182628",TRUE
"ENSG00000182631",FALSE
"ENSG00000182632",FALSE
"ENSG00000182634",FALSE
"ENSG00000182636",TRUE
"ENSG00000182645",FALSE
"ENSG00000182648",TRUE
"ENSG00000182652",FALSE
"ENSG00000182667",TRUE
"ENSG00000182670",TRUE
"ENSG00000182674",FALSE
"ENSG00000182676",FALSE
"ENSG00000182685",TRUE
"ENSG00000182687",FALSE
"ENSG00000182698",FALSE
"ENSG00000182700",TRUE
"ENSG00000182704",TRUE
"ENSG00000182707",FALSE
"ENSG00000182712",TRUE
"ENSG00000182718",TRUE
"ENSG00000182722",FALSE
"ENSG00000182732",TRUE
"ENSG00000182742",TRUE
"ENSG00000182747",FALSE
"ENSG00000182749",TRUE
"ENSG00000182752",TRUE
"ENSG00000182759",FALSE
"ENSG00000182768",TRUE
"ENSG00000182771",TRUE
"ENSG00000182774",TRUE
"ENSG00000182776",FALSE
"ENSG00000182782",TRUE
"ENSG00000182783",FALSE
"ENSG00000182791",TRUE
"ENSG00000182793",FALSE
"ENSG00000182795",TRUE
"ENSG00000182796",TRUE
"ENSG00000182798",TRUE
"ENSG00000182809",TRUE
"ENSG00000182810",TRUE
"ENSG00000182814",FALSE
"ENSG00000182816",FALSE
"ENSG00000182824",FALSE
"ENSG00000182827",TRUE
"ENSG00000182831",TRUE
"ENSG00000182836",TRUE
"ENSG00000182841",TRUE
"ENSG00000182853",TRUE
"ENSG00000182854",FALSE
"ENSG00000182858",TRUE
"ENSG00000182866",TRUE
"ENSG00000182870",FALSE
"ENSG00000182871",TRUE
"ENSG00000182872",TRUE
"ENSG00000182873",TRUE
"ENSG00000182885",TRUE
"ENSG00000182888",FALSE
"ENSG00000182890",TRUE
"ENSG00000182896",FALSE
"ENSG00000182898",FALSE
"ENSG00000182899",TRUE
"ENSG00000182901",FALSE
"ENSG00000182902",TRUE
"ENSG00000182903",TRUE
"ENSG00000182912",FALSE
"ENSG00000182916",TRUE
"ENSG00000182919",TRUE
"ENSG00000182921",FALSE
"ENSG00000182923",TRUE
"ENSG00000182931",FALSE
"ENSG00000182934",TRUE
"ENSG00000182938",FALSE
"ENSG00000182944",TRUE
"ENSG00000182950",FALSE
"ENSG00000182952",TRUE
"ENSG00000182957",TRUE
"ENSG00000182963",TRUE
"ENSG00000182965",FALSE
"ENSG00000182968",FALSE
"ENSG00000182973",TRUE
"ENSG00000182974",FALSE
"ENSG00000182979",TRUE
"ENSG00000182983",TRUE
"ENSG00000182985",TRUE
"ENSG00000182986",TRUE
"ENSG00000182993",TRUE
"ENSG00000183010",TRUE
"ENSG00000183011",TRUE
"ENSG00000183018",TRUE
"ENSG00000183019",FALSE
"ENSG00000183020",TRUE
"ENSG00000183022",FALSE
"ENSG00000183023",TRUE
"ENSG00000183024",FALSE
"ENSG00000183032",TRUE
"ENSG00000183034",FALSE
"ENSG00000183035",FALSE
"ENSG00000183036",FALSE
"ENSG00000183044",TRUE
"ENSG00000183048",TRUE
"ENSG00000183049",TRUE
"ENSG00000183054",TRUE
"ENSG00000183055",FALSE
"ENSG00000183060",TRUE
"ENSG00000183066",TRUE
"ENSG00000183067",TRUE
"ENSG00000183072",FALSE
"ENSG00000183077",TRUE
"ENSG00000183087",TRUE
"ENSG00000183090",FALSE
"ENSG00000183091",TRUE
"ENSG00000183092",TRUE
"ENSG00000183098",TRUE
"ENSG00000183111",TRUE
"ENSG00000183114",TRUE
"ENSG00000183117",TRUE
"ENSG00000183122",FALSE
"ENSG00000183128",FALSE
"ENSG00000183130",FALSE
"ENSG00000183134",TRUE
"ENSG00000183137",TRUE
"ENSG00000183145",TRUE
"ENSG00000183146",FALSE
"ENSG00000183148",FALSE
"ENSG00000183150",FALSE
"ENSG00000183153",FALSE
"ENSG00000183154",FALSE
"ENSG00000183155",TRUE
"ENSG00000183160",TRUE
"ENSG00000183161",TRUE
"ENSG00000183166",TRUE
"ENSG00000183169",FALSE
"ENSG00000183171",FALSE
"ENSG00000183172",TRUE
"ENSG00000183185",FALSE
"ENSG00000183186",TRUE
"ENSG00000183196",TRUE
"ENSG00000183199",FALSE
"ENSG00000183206",FALSE
"ENSG00000183207",TRUE
"ENSG00000183208",TRUE
"ENSG00000183230",FALSE
"ENSG00000183239",FALSE
"ENSG00000183242",FALSE
"ENSG00000183246",FALSE
"ENSG00000183248",TRUE
"ENSG00000183249",FALSE
"ENSG00000183250",TRUE
"ENSG00000183251",FALSE
"ENSG00000183255",TRUE
"ENSG00000183258",TRUE
"ENSG00000183260",FALSE
"ENSG00000183269",FALSE
"ENSG00000183273",FALSE
"ENSG00000183281",TRUE
"ENSG00000183283",TRUE
"ENSG00000183287",TRUE
"ENSG00000183291",TRUE
"ENSG00000183292",FALSE
"ENSG00000183298",FALSE
"ENSG00000183303",FALSE
"ENSG00000183304",FALSE
"ENSG00000183305",FALSE
"ENSG00000183307",TRUE
"ENSG00000183308",FALSE
"ENSG00000183309",TRUE
"ENSG00000183310",FALSE
"ENSG00000183313",FALSE
"ENSG00000183317",TRUE
"ENSG00000183318",FALSE
"ENSG00000183323",TRUE
"ENSG00000183324",FALSE
"ENSG00000183336",TRUE
"ENSG00000183337",TRUE
"ENSG00000183340",TRUE
"ENSG00000183346",TRUE
"ENSG00000183347",FALSE
"ENSG00000183354",TRUE
"ENSG00000183378",TRUE
"ENSG00000183379",FALSE
"ENSG00000183385",FALSE
"ENSG00000183386",TRUE
"ENSG00000183389",FALSE
"ENSG00000183395",FALSE
"ENSG00000183396",FALSE
"ENSG00000183397",TRUE
"ENSG00000183401",TRUE
"ENSG00000183421",TRUE
"ENSG00000183423",TRUE
"ENSG00000183426",TRUE
"ENSG00000183431",TRUE
"ENSG00000183432",FALSE
"ENSG00000183434",FALSE
"ENSG00000183439",FALSE
"ENSG00000183444",TRUE
"ENSG00000183454",TRUE
"ENSG00000183458",TRUE
"ENSG00000183463",FALSE
"ENSG00000183470",FALSE
"ENSG00000183474",TRUE
"ENSG00000183475",TRUE
"ENSG00000183476",FALSE
"ENSG00000183479",FALSE
"ENSG00000183484",TRUE
"ENSG00000183486",TRUE
"ENSG00000183495",TRUE
"ENSG00000183496",TRUE
"ENSG00000183506",TRUE
"ENSG00000183508",TRUE
"ENSG00000183513",TRUE
"ENSG00000183514",FALSE
"ENSG00000183520",TRUE
"ENSG00000183527",TRUE
"ENSG00000183530",TRUE
"ENSG00000183535",FALSE
"ENSG00000183542",FALSE
"ENSG00000183549",TRUE
"ENSG00000183559",FALSE
"ENSG00000183560",FALSE
